False Positive Rate,True Positive Rate,Thresholds
0.0,0.0,inf
0.0,0.0034129692832764505,0.863564
0.0,0.030716723549488054,0.7970566
0.0025188916876574307,0.030716723549488054,0.795137
0.0025188916876574307,0.10580204778156997,0.72613144
0.005037783375314861,0.10580204778156997,0.7254152
0.005037783375314861,0.10921501706484642,0.7219552
0.007556675062972292,0.10921501706484642,0.7217269
0.007556675062972292,0.1945392491467577,0.6750624
0.010075566750629723,0.1945392491467577,0.66572833
0.010075566750629723,0.20136518771331058,0.6615656
0.012594458438287154,0.20136518771331058,0.6605477
0.012594458438287154,0.21843003412969283,0.6541044
0.012594458438287154,0.22525597269624573,0.6519734
0.015113350125944584,0.22525597269624573,0.65158063
0.015113350125944584,0.2593856655290102,0.63739103
0.02518891687657431,0.2593856655290102,0.6302808
0.02518891687657431,0.2696245733788396,0.62775993
0.030226700251889168,0.2696245733788396,0.62700677
0.030226700251889168,0.29692832764505117,0.6168121
0.0327455919395466,0.29692832764505117,0.6157712
0.0327455919395466,0.3003412969283277,0.61535454
0.03526448362720403,0.3003412969283277,0.61430025
0.03526448362720403,0.3174061433447099,0.6056312
0.037783375314861464,0.3174061433447099,0.60552937
0.037783375314861464,0.3583617747440273,0.59396946
0.042821158690176324,0.3583617747440273,0.5935269
0.042821158690176324,0.3720136518771331,0.58188283
0.05037783375314862,0.3720136518771331,0.5790819
0.05037783375314862,0.3822525597269625,0.57528394
0.05289672544080604,0.3822525597269625,0.5744165
0.05289672544080604,0.3856655290102389,0.5744107
0.055415617128463476,0.3856655290102389,0.57179004
0.055415617128463476,0.39590443686006827,0.5688364
0.05793450881612091,0.39590443686006827,0.56787556
0.05793450881612091,0.3993174061433447,0.5678179
0.0654911838790932,0.3993174061433447,0.56564987
0.0654911838790932,0.40955631399317405,0.5610879
0.06801007556675064,0.40955631399317405,0.5605487
0.06801007556675064,0.41638225255972694,0.5600105
0.07304785894206549,0.41638225255972694,0.5546647
0.07304785894206549,0.4197952218430034,0.5545127
0.07808564231738035,0.4197952218430034,0.55271137
0.07808564231738035,0.4300341296928328,0.54989815
0.08564231738035265,0.4300341296928328,0.54841614
0.08564231738035265,0.4334470989761092,0.5476835
0.08816120906801007,0.4334470989761092,0.547031
0.08816120906801007,0.43686006825938567,0.5462131
0.09319899244332494,0.43686006825938567,0.54439324
0.09319899244332494,0.4402730375426621,0.5439718
0.09571788413098237,0.4402730375426621,0.5430564
0.09571788413098237,0.44368600682593856,0.54269415
0.10579345088161209,0.44368600682593856,0.539163
0.10579345088161209,0.45051194539249145,0.53826785
0.11083123425692695,0.45051194539249145,0.5371736
0.11083123425692695,0.4539249146757679,0.53537947
0.11586901763224182,0.4539249146757679,0.5347453
0.11586901763224182,0.45733788395904434,0.53351974
0.11838790931989925,0.45733788395904434,0.533428
0.11838790931989925,0.4709897610921502,0.5313751
0.12090680100755667,0.4709897610921502,0.5310637
0.12090680100755667,0.47440273037542663,0.5304238
0.12342569269521411,0.47440273037542663,0.53025484
0.12342569269521411,0.4778156996587031,0.52939415
0.12594458438287154,0.4778156996587031,0.52869844
0.12594458438287154,0.49146757679180886,0.5248953
0.12846347607052896,0.49146757679180886,0.5243576
0.12846347607052896,0.4948805460750853,0.52428484
0.1309823677581864,0.4948805460750853,0.52398586
0.1309823677581864,0.5017064846416383,0.5231004
0.13602015113350127,0.5017064846416383,0.52233064
0.13602015113350127,0.5119453924914675,0.5202521
0.14105793450881612,0.5119453924914675,0.51791906
0.14105793450881612,0.5187713310580204,0.51620597
0.14357682619647355,0.5187713310580204,0.5154261
0.14357682619647355,0.5324232081911263,0.51326025
0.1486146095717884,0.5324232081911263,0.5121514
0.15365239294710328,0.5324232081911263,0.5099399
0.15365239294710328,0.5358361774744027,0.5095612
0.1561712846347607,0.5358361774744027,0.50936645
0.1561712846347607,0.552901023890785,0.50620246
0.15869017632241814,0.552901023890785,0.50611895
0.15869017632241814,0.5563139931740614,0.5032787
0.163727959697733,0.5563139931740614,0.5029212
0.163727959697733,0.5665529010238908,0.50125945
0.16624685138539042,0.5665529010238908,0.5012367
0.16624685138539042,0.5699658703071673,0.50110024
0.16876574307304787,0.5699658703071673,0.49961236
0.16876574307304787,0.5733788395904437,0.4995997
0.1712846347607053,0.5733788395904437,0.4986564
0.1712846347607053,0.5836177474402731,0.49688765
0.17632241813602015,0.5836177474402731,0.49654928
0.17632241813602015,0.590443686006826,0.49499527
0.17884130982367757,0.590443686006826,0.49486002
0.17884130982367757,0.5938566552901023,0.4947896
0.17884130982367757,0.6006825938566553,0.49265125
0.17884130982367757,0.6040955631399317,0.4913144
0.18387909319899245,0.6040955631399317,0.4896857
0.18387909319899245,0.6075085324232082,0.48887515
0.18639798488664988,0.6075085324232082,0.48884407
0.18639798488664988,0.6109215017064846,0.48870623
0.19899244332493704,0.6109215017064846,0.48615906
0.19899244332493704,0.6143344709897611,0.48612913
0.20151133501259447,0.6143344709897611,0.48567957
