False Positive Rate,True Positive Rate,Thresholds
0.0,0.0,inf
0.0,0.003067484662576687,0.99999976
0.0,0.006134969325153374,0.9999994
0.0,0.024539877300613498,0.99999905
0.0,0.03680981595092025,0.99999726
0.0,0.04294478527607362,0.999997
0.0,0.1165644171779141,0.99995744
0.0,0.12883435582822086,0.99995506
0.0,0.1411042944785276,0.99994063
0.0,0.147239263803681,0.9999405
0.0,0.19325153374233128,0.9998362
0.0,0.20552147239263804,0.99981683
0.0,0.24846625766871167,0.9996661
0.0,0.254601226993865,0.99966025
0.0,0.6226993865030674,0.99117106
0.0027472527472527475,0.6226993865030674,0.99113256
0.0027472527472527475,0.6319018404907976,0.9903459
0.005494505494505495,0.6319018404907976,0.9897193
0.005494505494505495,0.696319018404908,0.9794509
0.005494505494505495,0.7024539877300614,0.9782033
0.005494505494505495,0.7269938650306749,0.9726858
0.005494505494505495,0.7392638036809815,0.97252196
0.005494505494505495,0.754601226993865,0.96960384
0.005494505494505495,0.7607361963190185,0.9688964
0.005494505494505495,0.7638036809815951,0.9678013
0.005494505494505495,0.7699386503067485,0.96406335
0.005494505494505495,0.8128834355828221,0.94918495
0.008241758241758242,0.8128834355828221,0.9481268
0.008241758241758242,0.8374233128834356,0.93591
0.01098901098901099,0.8374233128834356,0.93528944
0.01098901098901099,0.8588957055214724,0.9240632
0.01098901098901099,0.8650306748466258,0.9236104
0.01098901098901099,0.8987730061349694,0.8951334
0.016483516483516484,0.8987730061349694,0.88339883
0.016483516483516484,0.911042944785276,0.87017727
0.016483516483516484,0.9171779141104295,0.8640485
0.019230769230769232,0.9171779141104295,0.8266754
0.019230769230769232,0.9202453987730062,0.82448614
0.024725274725274724,0.9202453987730062,0.8062253
0.024725274725274724,0.9233128834355828,0.80208266
0.027472527472527472,0.9233128834355828,0.79796386
0.027472527472527472,0.9263803680981595,0.7891419
0.03021978021978022,0.9263803680981595,0.7787622
0.03021978021978022,0.941717791411043,0.6931425
0.03571428571428571,0.941717791411043,0.6232238
0.04120879120879121,0.941717791411043,0.61134994
0.04120879120879121,0.9447852760736196,0.6113431
0.046703296703296704,0.9447852760736196,0.59282124
0.046703296703296704,0.9539877300613497,0.58044255
0.057692307692307696,0.9539877300613497,0.52940017
0.057692307692307696,0.9570552147239264,0.51791894
0.06043956043956044,0.9570552147239264,0.49218372
0.06043956043956044,0.9601226993865031,0.48212427
0.06318681318681318,0.9601226993865031,0.46676072
0.06318681318681318,0.9631901840490797,0.46356812
0.06593406593406594,0.9631901840490797,0.46133414
0.06593406593406594,0.9662576687116564,0.415546
0.07692307692307693,0.9662576687116564,0.37855473
0.07692307692307693,0.9693251533742331,0.3751818
0.08516483516483517,0.9693251533742331,0.3714853
0.08516483516483517,0.9723926380368099,0.36438605
0.08791208791208792,0.9723926380368099,0.33962527
0.08791208791208792,0.9754601226993865,0.3385207
0.09340659340659341,0.9754601226993865,0.3244467
0.09340659340659341,0.9785276073619632,0.3195925
0.09615384615384616,0.9785276073619632,0.31366274
0.10164835164835165,0.9785276073619632,0.31156832
0.12362637362637363,0.9785276073619632,0.19627899
0.12362637362637363,0.9815950920245399,0.18682143
0.12637362637362637,0.9815950920245399,0.18519418
0.12637362637362637,0.9846625766871165,0.16804282
0.21428571428571427,0.9846625766871165,0.07739209
0.21428571428571427,0.9877300613496932,0.07640173
0.21703296703296704,0.9877300613496932,0.07620082
0.21703296703296704,0.99079754601227,0.0749696
0.2774725274725275,0.99079754601227,0.051218078
0.2774725274725275,0.9938650306748467,0.05107093
0.3956043956043956,0.9938650306748467,0.018462896
0.3956043956043956,0.9969325153374233,0.01806123
0.5357142857142857,0.9969325153374233,0.007114655
0.5412087912087912,0.9969325153374233,0.0070046475
0.6813186813186813,0.9969325153374233,0.0018997479
0.6813186813186813,1.0,0.0018830012
0.6978021978021978,1.0,0.001571876
0.7032967032967034,1.0,0.0015694018
1.0,1.0,5.3885005e-06
