False Positive Rate,True Positive Rate,Thresholds
0.0,0.0,inf
0.0,0.003105590062111801,0.9996475
0.0,0.07142857142857142,0.9961869
0.0,0.08385093167701864,0.99603796
0.0,0.10559006211180125,0.99485815
0.0,0.11180124223602485,0.99479216
0.0,0.38509316770186336,0.96804094
0.002717391304347826,0.38509316770186336,0.9677132
0.002717391304347826,0.4192546583850932,0.9627581
0.002717391304347826,0.4254658385093168,0.9625352
0.002717391304347826,0.4503105590062112,0.95705914
0.002717391304347826,0.45652173913043476,0.95698017
0.002717391304347826,0.45962732919254656,0.95676464
0.002717391304347826,0.4658385093167702,0.9555747
0.002717391304347826,0.4937888198757764,0.9461803
0.002717391304347826,0.5124223602484472,0.94176567
0.002717391304347826,0.5341614906832298,0.9380492
0.005434782608695652,0.5341614906832298,0.9377331
0.005434782608695652,0.6024844720496895,0.9057672
0.008152173913043478,0.6024844720496895,0.90412176
0.008152173913043478,0.6894409937888198,0.8544419
0.008152173913043478,0.6956521739130435,0.8543533
0.008152173913043478,0.6987577639751553,0.8530928
0.010869565217391304,0.6987577639751553,0.85162115
0.010869565217391304,0.7204968944099379,0.8425449
0.01358695652173913,0.7204968944099379,0.84030265
0.01358695652173913,0.7267080745341615,0.8375613
0.016304347826086956,0.7267080745341615,0.8371023
0.016304347826086956,0.7298136645962733,0.8330967
0.021739130434782608,0.7298136645962733,0.826837
0.021739130434782608,0.7515527950310559,0.79183275
0.024456521739130436,0.7515527950310559,0.79148203
0.024456521739130436,0.7577639751552795,0.7783835
0.02717391304347826,0.7577639751552795,0.7753638
0.02717391304347826,0.7608695652173914,0.77490216
0.029891304347826088,0.7608695652173914,0.7725827
0.029891304347826088,0.7732919254658385,0.7622875
0.03260869565217391,0.7732919254658385,0.7560817
0.03260869565217391,0.7763975155279503,0.7504137
0.03260869565217391,0.782608695652174,0.7501305
0.03260869565217391,0.7950310559006211,0.73827064
0.035326086956521736,0.7950310559006211,0.7377003
0.035326086956521736,0.8198757763975155,0.71675724
0.03804347826086957,0.8198757763975155,0.71628845
0.03804347826086957,0.8416149068322981,0.69399226
0.04076086956521739,0.8416149068322981,0.69291854
0.04076086956521739,0.8509316770186336,0.68974394
0.043478260869565216,0.8509316770186336,0.68938726
0.043478260869565216,0.8540372670807453,0.6857858
0.04619565217391304,0.8540372670807453,0.6758893
0.04619565217391304,0.860248447204969,0.67039907
0.04891304347826087,0.860248447204969,0.66731286
0.04891304347826087,0.8633540372670807,0.6597708
0.051630434782608696,0.8633540372670807,0.6494285
0.051630434782608696,0.8788819875776398,0.62854207
0.05434782608695652,0.8788819875776398,0.6100198
0.05434782608695652,0.8819875776397516,0.6082618
0.057065217391304345,0.8819875776397516,0.6064785
0.057065217391304345,0.8913043478260869,0.5915766
0.059782608695652176,0.8913043478260869,0.57979023
0.059782608695652176,0.8975155279503105,0.5770496
0.06521739130434782,0.8975155279503105,0.5696329
0.06521739130434782,0.9006211180124224,0.5691931
0.06793478260869565,0.9006211180124224,0.5619915
0.06793478260869565,0.9037267080745341,0.55369866
0.07608695652173914,0.9037267080745341,0.54976547
0.07608695652173914,0.9099378881987578,0.5457252
0.08152173913043478,0.9099378881987578,0.528934
0.08152173913043478,0.9130434782608695,0.52716213
0.09782608695652174,0.9130434782608695,0.50761634
0.09782608695652174,0.9161490683229814,0.50643915
0.10054347826086957,0.9161490683229814,0.50348645
0.10054347826086957,0.9285714285714286,0.4861247
0.11141304347826086,0.9285714285714286,0.46364492
0.11141304347826086,0.9409937888198758,0.45344618
0.1358695652173913,0.9409937888198758,0.41009128
0.1358695652173913,0.9503105590062112,0.39915717
0.14130434782608695,0.9503105590062112,0.39037845
0.14130434782608695,0.953416149068323,0.37755176
0.1793478260869565,0.953416149068323,0.33285075
0.1793478260869565,0.9565217391304348,0.3308125
0.19021739130434784,0.9565217391304348,0.3174664
0.19021739130434784,0.9596273291925466,0.31556958
0.19293478260869565,0.9596273291925466,0.30975527
0.19293478260869565,0.9627329192546584,0.30624035
0.1956521739130435,0.9627329192546584,0.305845
0.20108695652173914,0.9627329192546584,0.30501875
0.20108695652173914,0.9658385093167702,0.3023391
0.20652173913043478,0.9658385093167702,0.29581708
0.20652173913043478,0.968944099378882,0.29572216
0.21195652173913043,0.968944099378882,0.29135352
0.21195652173913043,0.9720496894409938,0.28812388
0.22554347826086957,0.9720496894409938,0.28225902
0.22554347826086957,0.9751552795031055,0.28136292
0.24456521739130435,0.9751552795031055,0.2521725
0.24456521739130435,0.9782608695652174,0.25071627
0.24728260869565216,0.9782608695652174,0.25003746
0.24728260869565216,0.9813664596273292,0.2470222
0.26902173913043476,0.9813664596273292,0.2166065
0.26902173913043476,0.984472049689441,0.20869328
0.2798913043478261,0.984472049689441,0.20358993
0.2798913043478261,0.9875776397515528,0.19752108
0.31521739130434784,0.9875776397515528,0.17610432
0.31521739130434784,0.9906832298136646,0.17242998
0.358695652173913,0.9906832298136646,0.1433555
0.3641304347826087,0.9906832298136646,0.1423381
0.453804347826087,0.9906832298136646,0.107585214
0.453804347826087,0.9968944099378882,0.10720494
0.49728260869565216,0.9968944099378882,0.083265565
0.49728260869565216,1.0,0.08219941
0.8722826086956522,1.0,0.012175257
0.8777173913043478,1.0,0.012071031
1.0,1.0,0.0010544403
